name,region,address
남해 창선도 왕후박나무,경남 남해군,경상남도 남해군 창선면 대벽리
청암계곡,경남 하동군,경상남도 하동군 청암면 청학로
용추사(함양),경남 함양군,경상남도 함양군 안의면 용추계곡로 623
사기아름마을,경남 하동군,경상남도 하동군 진교면 사기아름길 92
거창사건추모공원,경남 거창군,경상남도 거창군 신원면 신차로 2924
황석산,경남 함양군,경상남도 함양군 서하면
천호엔케어,경남 양산시,경상남도 양산시 그린공단1길 27
박경리 생가,경남 통영시,경상남도 통영시 충렬1길 76-38
선진공원,경남 사천시,경상남도 사천시 용현면 선진리
남가람문화거리,경남 진주시,"경상남도 진주시 망경동,칠암동 일대"
함양 군자정,경남 함양군,경상남도 함양군 서하면 봉전리
적량해비치마을,경남 남해군,경상남도 남해군 창선면 흥선로 1196
산청 단계마을 옛 담장,경남 산청군,경상남도 산청군 신등면 신등가회로 53-9
연화사(진주),경남 진주시,경상남도 진주시 향교로42번길 13
함양 물레방아떡마을,경남 함양군,경상남도 함양군 안의면 안심길 39
창녕향교,경남 창녕군,경상남도 창녕군 창녕읍 향교길 54
삼강서원,경남 밀양시,경상남도 밀양시 삼랑진읍 삼랑1길 32-9
사천 흥사리 매향비,경남 사천시,경상남도 사천시 곤양면 흥사리
초선대마애석불,경남 김해시,경상남도 김해시 김해대로2580번길 21
대광사(창원),경남 창원시,경상남도 창원시 진해구 진해대로 303
황포해수욕장,경남 거제시,경상남도 거제시 장목면 황포1길
양산 북정리 고분군,경남 양산시,경상남도 양산시 북정동
동화어촌체험마을,경남 고성군,경상남도 고성군 하일면 동화1길 203
마산향교,경남 창원시,경상남도 창원시 마산합포구 진동면 교동1길 86
설흘산,경남 남해군,경상남도 남해군 남면 남면로
오도산자연휴양림,경남 합천군,경상남도 합천군 봉산면 오도산휴양로 398
월영대,경남 창원시,경상남도 창원시 마산합포구 밤밭고개로 442
도남관광지,경남 통영시,경상남도 통영시 큰발개1길 33
송정한솔체험마을,경남 남해군,경상남도 남해군 미조면 미송로486번길 30
양산향교,경남 양산시,경상남도 양산시 교동1길 10
합천호 관광농원,경남 합천군,경상남도 합천군 대병면 합천호수로 310
산호공원,경남 창원시,경상남도 창원시 마산합포구 용마산길 142
의기사와 의암,경남 진주시,경상남도 진주시 남강로 626
자란도,경남 고성군,경상남도 고성군 하일면 송천리
우곡사(창원),경남 창원시,경상남도 창원시 의창구 동읍 자여로 459
수치해안,경남 창원시,경상남도 창원시 진해구 명제로
월여산,경남 거창군,경남 거창군 신원면 구사리
영각사(함양),경남 함양군,경상남도 함양군 서상면 덕유월성로 567
창원향교,경남 창원시,경상남도 창원시 의창구 의안로59번길 6
한려해상 국립공원,경남 사천시,경상남도 사천시 용현면 대밭담로 5-9
통영향교,경남 통영시,경상남도 통영시 광도면 향교길 82
산천재 남명매,경남 산청군,경상남도 산청군 시천면 남명로 310-8
해평열녀사당,경남 통영시,경상남도 통영시 해평5길 131
소석마을 [농촌체험],경남 양산시,경상남도 양산시 상북면 공원로1길 61
거제 둔덕기성.사등성지.오량성,경남 거제시,경상남도 거제시 둔덕면 거림리
남해 은점어촌체험마을,경남 남해군,경상남도 남해군 삼동면 동부대로942번길 34-9
김해향교,경남 김해시,경상남도 김해시 가락로150번길 21
두방사(두방암),경남 진주시,경상남도 진주시 문산읍 동부로781번길 267
마금산,경남 창원시,경상남도 창원시 의창구 북면 신리길30번길
호국사(진주),경남 진주시,경상남도 진주시 남강로 626-71
거제 쌍근어촌체험마을,경남 거제시,경상남도 거제시 남부면 남부해안로 1094
통영가스홍보관,경남 통영시,경상남도 통영시 광도면 안정로 770
봉황교~비봉산 생태탐방로,경남 진주시,경상남도 진주시 옥봉동
임항선 그린웨이,경남 창원시,경상남도 창원시 마산합포구 반월동5길 38
운흥사(경남),경남 고성군,경상남도 고성군 하이면 와룡2길 248-28
합천 반야사지 원경왕사비,경남 합천군,경상남도 합천군 가야면 해인사길 122
산방산(거제),경남 거제시,경상남도 거제시 둔덕면 산방리
동림사(김해),경남 김해시,경상남도 김해시 신어산길 144
감악산(거창),경남 거창군,경상남도 거창군 남상면 무촌리
한려해상 국립공원(동부),경남 통영시,경상남도 통영시 도남로 117
성전암(진주),경남 진주시,경상남도 진주시 이반성면 장안로65번길 291
농산정,경남 합천군,경상남도 합천군 가야면 가야산로 1531
거제 명진리 느티나무,경남 거제시,경상남도 거제시 거제면 명진리 220
하동 범왕리 푸조나무,경남 하동군,경상남도 하동군 화개면 화개로 967
밀양향교,경남 밀양시,경상남도 밀양시 밀양향교3길 19
의림사 삼층석탑,경남 창원시,경상남도 창원시 마산합포구 진북면 의림로 382
음악분수 휴게광장,경남 통영시,경상남도 통영시 도남동
두모마을,경남 남해군,경상남도 남해군 상주면 양아로533번길 18
백월산,경남 창원시,경상남도 창원시 의창구 북면 마산길72번길
금호지,경남 진주시,경상남도 진주시 금산면 금산순환로587번길
김해 양동리 고분군,경남 김해시,경상남도 김해시 주촌면 서부로1341번길 22
산청 단속사지 동 삼층석탑,경남 산청군,경상남도 산청군 단성면 호암로673번길 12-1
외포리 대구탕거리,경남 거제시,경상남도 거제시 장목면 외포5길 60
삼칭이길,경남 통영시,경상남도 통영시 산양읍 영운리
쌍절각,경남 함안군,경상남도 함안군 군북면 원북길 10-1
진주 대암초록마을,경남 진주시,경상남도 진주시 집현면 진산로 1141
무민사(남해),경남 남해군,경상남도 남해군 미조면 남해대로 14-11
남해 미조리 상록수림,경남 남해군,경상남도 남해군 미조면 미송로12번길 14-7
영축산,경남 양산시,경상남도 양산시 하북면
돝섬(창원),경남 창원시,경상남도 창원시 마산합포구 돝섬2길 58
호구산군립공원,경남 남해군,경상남도 남해군 이동면 용문사길 166-11
미양서원,경남 김해시,경상남도 김해시 진영읍 진영로 430-16
거창 황산리 신씨고가,경남 거창군,경상남도 거창군 위천면 황산1길 109-5
한산사(하동),경남 하동군,경상남도 하동군 악양면 평사리길 59-102
거제생태문화탐방로(천주교순례길)1,경남 거제시,경상남도 거제시 일운면 와현리 예구선착장
화전별곡꽃잠 (관광두레 주민사업체),경남 남해군,경상남도 남해군 남해읍 화전로38번길 8
착량묘,경남 통영시,경상남도 통영시 착량길 27
외포항,경남 거제시,경상남도 거제시 장목면 외포5길 48
LH 토지주택박물관,경남 진주시,경상남도 진주시 충의로 19
성흥사 계곡,경남 창원시,경상남도 창원시 진해구 대장로 273
거창 갈계리 임씨고가,경남 거창군,경상남도 거창군 북상면 샘골길 6
사천향교,경남 사천시,경상남도 사천시 사천읍 사천향교로 25
망진산 봉수대,경남 진주시,경상남도 진주시 망경동
고성향교,경남 고성군,경상남도 고성군 고성읍 교사3길 41
신흥사(양산),경남 양산시,경상남도 양산시 원동면 원동로 2282-111
다맥 어촌체험마을,경남 사천시,경상남도 사천시 서포면 다평로 2
