name,region,address
신안 비금도 대동염전,전남 신안군,전라남도 신안군 비금면 서남문로 200
나대용생가및묘소,전남 나주시,전라남도 나주시 문평면 오륜길 28-5
중대리계곡,전남 구례군,전라남도 구례군 간전면 남도대교로
옥련사(강진),전남 강진군,전라남도 강진군 강진읍 옥련사길 86
흑석산 자연휴양림,전남 해남군,전라남도 해남군 계곡면 산골길 306
화엄사계곡,전남 구례군,전라남도 구례군 마산면 화엄사로 539
염포해수욕장,전남 고흥군,전남 고흥군 봉래면 외초리
시호도,전남 고흥군,전라남도 고흥군 동일면 덕흥리
들풀미술학교,전남 보성군,전라남도 보성군 웅치면 대산길 265-6
순천 검단산성,전남 순천시,전라남도 순천시 해룡면 성산리
영산포 등대,전남 나주시,전라남도 나주시 등대길 80
중흥 골드스파&리조트 워터락,전남 나주시,전라남도 나주시 다도면 나주호로 558-314
운흥정,전남 구례군,전라남도 구례군 산동면 구만제로 973-54
순천시생태관광체험학습센터,전남 순천시,전라남도 순천시 국가정원1호길 47
백바위해수욕장,전남 영광군,전라남도 영광군 염산면 칠산로 836
만덕산,전남 강진군,전라남도 강진군 강진읍 덕남리
구례향교,전남 구례군,전라남도 구례군 구례읍 향교길 36
손죽도,전남 여수시,전라남도 여수시 삼산면 손죽길 7
용문사(여수),전남 여수시,전라남도 여수시 화양면 용문사길 91
백암산(장성),전남 장성군,전라남도 장성군 북하면 신성리
강진 월남사지 삼층석탑,전남 강진군,전라남도 강진군 성전면 월남1길 100
억불산,전남 장흥군,전라남도 장흥군 용산면
백학동마을,전남 광양시,전라남도 광양시 진상면 신황길 66
화순 수만리들국화마을,전남 화순군,전라남도 화순군 화순읍 만수길 42
구례오픈스튜디오 (관광두레 주민사업체),전남 구례군,전라남도 구례군 광의면 예술인길 57
통리해수욕장,전남 완도군,전라남도 완도군 보길면 보길동로 219
고천암호(철새도래지),전남 해남군,전라남도 해남군 황산면 고천암로
웅천친수공원,전남 여수시,전라남도 여수시 예울마루로 37-40
장성 자라뫼마을 [농촌전통테마],전남 장성군,전라남도 장성군 북이면 백양로 26
담양 시목마을,전남 담양군,전라남도 담양군 대덕면 시목길 29
어룡도 등대,전남 완도군,전라남도 완도군 노화읍 어룡도길 24
영암향교,전남 영암군,전라남도 영암군 영암읍 교동로 73
두레아트(관광두레 주민사업체),전남 순천시,전라남도 순천시 삼산로 157
상조도,전남 진도군,전라남도 진도군 조도면 조도대로 1298
고흥 남성어촌체험마을,전남 고흥군,전라남도 고흥군 포두면 남성3길 14-1
해남 명량대첩비,전남 해남군,전라남도 해남군 문내면 우수영안길 34
백운산(광양),전남 광양시,전라남도 광양시 옥룡면
은적사(여수),전남 여수시,전라남도 여수시 돌산읍 돌산로 1168-58
하조도 등대,전남 진도군,전라남도 진도군 조도면 조도등대길 429
도림사(곡성),전남 곡성군,전라남도 곡성군 곡성읍 도림로 175
암태 추포해수욕장,전남 신안군,전라남도 신안군 암태면 추엽길 58-59
순천생태마을,전남 순천시,전라남도 순천시 승주읍 고산도목길 9
장성 가인마을 한봉단지,전남 장성군,전라남도 장성군 북하면 약수리
고흥 존심당 및 아문,전남 고흥군,전라남도 고흥군 고흥읍 후동길 4
염포마을,전남 고흥군,전라남도 고흥군 봉래면 우주로 3949
영암호(철새도래지),전남 영암군,전라남도 영암군 삼호읍 용앙리
관음사(곡성),전남 곡성군,전라남도 곡성군 오산면 성덕관음길 453
무등산,전남 화순군,전남 화순군 이서면
진도읍성,전남 진도군,전라남도 진도군 진도읍 성내리
흥양읍성터 및 고흥옥하리홍교,전남 고흥군,전라남도 고흥군 고흥읍
진도 소포검정쌀마을,전남 진도군,전라남도 진도군 지산면 소포길 119-4
순천시승주읍순천생태마을,전남 순천시,전라남도 순천시 승주읍 고산도목길 9
목포대교,전남 목포시,전라남도 목포시 고하대로597번길 73
송호해수욕장,전남 해남군,전라남도 해남군 송지면 땅끝해안로 1827
죽도봉공원,전남 순천시,전라남도 순천시 죽도봉길
순천왜성,전남 순천시,전라남도 순천시 해룡면 신성리
용추폭포계곡,전남 보성군,전라남도 보성군 웅치면 용추덕림길 89-84
담양군 창평,전남 담양군,전라남도 담양군 창평면 돌담길 56-24
백아산 관광목장,전남 화순군,전라남도 화순군 백아면 백아로 1310-56
맹골도,전남 진도군,전라남도 진도군 조도면 맹골도길 14-4
일본인지주가옥,전남 나주시,전라남도 나주시 예향로 3871-4
곡성향교,전남 곡성군,전라남도 곡성군 곡성읍 교촌길 85
만재도,전남 신안군,전라남도 신안군 흑산면 만재도길 36-8
방산서원,전남 구례군,전라남도 구례군 산동면 둔사길 36-13
임대정원림,전남 화순군,전라남도 화순군 사평면 상사1길 48
수도암(곡성),전남 곡성군,전라남도 곡성군 옥과면 설옥길 81-158
화순 서유리 공룡발자국화석 산지,전남 화순군,전라남도 화순군 백아면 백아로 2080
남창계곡,전남 장성군,전라남도 장성군 북하면 남창로
무안 하늘백련마을(백련지마을),전남 무안군,전라남도 무안군 일로읍 백련로 339-2
죽화경,전남 담양군,전라남도 담양군 봉산면 유산길 11-7
학포당,전남 화순군,전라남도 화순군 이양면 쌍봉길 74-3
순천향교,전남 순천시,전라남도 순천시 향교길 60
강진 서중어촌체험마을,전남 강진군,전라남도 강진군 마량면 까막섬로 75-7
발포해수욕장,전남 고흥군,전라남도 고흥군 도화면 천마로 2743
하화도(고흥),전남 고흥군,전라남도 고흥군 도양읍 하화도길
병영성홍교,전남 강진군,전라남도 강진군 병영면 성동리
월남사지,전남 강진군,전라남도 강진군 성전면 월남1길 100
신지명사십리 해수욕장,전남 완도군,전라남도 완도군 신지면 명사십리길 85-105
섬진강변 유원지,전남 곡성군,전라남도 곡성군 고달면 두가리
득량역 추억의 거리,전남 보성군,전라남도 보성군 득량면 역전길 28
중리해수욕장,전남 완도군,전라남도 완도군 보길면 중통리
금갑해변,전남 진도군,전라남도 진도군 의신면 금갑길 206-6
강진만,전남 강진군,전라남도 강진군 신전면 벌정리
여수구항 해양공원,전남 여수시,전라남도 여수시 중앙동
비금도 내촌마을 옛 담장,전남 신안군,전라남도 신안군 비금면 효자촌길 16
세방마을,전남 진도군,전라남도 진도군 지산면 세방길 6
장등해변,전남 여수시,전라남도 여수시 화양면 장수리
담양 개선사지 석등,전남 담양군,전라남도 담양군 가사문학면 학선리
무등암,전남 광양시,전라남도 광양시 다압면 백운3로 635-18
여수 흥국사 홍교,전남 여수시,전라남도 여수시 흥국사길 160
시산도,전남 고흥군,전라남도 고흥군 도양읍 시산석금길
고흥 쌍충사,전남 고흥군,전라남도 고흥군 도양읍 목넘가는길 34
천관산도립공원,전남 장흥군,전라남도 장흥군 관산읍 옥당리 산22-3
수암서원,전남 강진군,전라남도 강진군 성전면 동령길 51
범바위,전남 완도군,전라남도 완도군 청산면 청계리
환산정,전남 화순군,전라남도 화순군 동면 백천로 236-1
당사도 등대,전남 완도군,전라남도 완도군 소안면 당사도길 17-239
나로우주해수욕장,전남 고흥군,전라남도 고흥군 봉래면 신금길 30-23
용천사 꽃무릇공원,전남 함평군,전라남도 함평군 해보면 용천사길 209
주암댐 물 문화관,전남 순천시,전라남도 순천시 상사면 상사호길 555
다도해 국립공원(서부),전남 목포시,전라남도 목포시 통일대로 102-1
영암 왕인촌마을 [농촌체험휴양마을],전남 영암군,전라남도 영암군 군서면 구림로 43-14
죽림서원,전남 장성군,전라남도 장성군 북이면 만무부동길 3-14
진도 접도어촌체험마을,전남 진도군,전라남도 진도군 의신면 황모길 81
나주 완사천,전남 나주시,전라남도 나주시 송월동
장성호 출렁다리(장성호 수변길),전남 장성군,전라남도 장성군 장성읍 봉덕리
목포시사,전남 목포시,전라남도 목포시 유달로 165
봉강사,전남 나주시,전라남도 나주시 문평면 오룡리
