name,region,address,Latitude,Longitude
구봉산(진안),전북 진안군,전북 진안군 주천면 운봉리,35.9394856,127.4254251
우금산성,전북 부안군,전라북도 부안군 상서면 감교리,35.6630326,126.6609193
김정회고가,전북 고창군,전라북도 고창군 고창읍 도산1길 16,35.4400786,126.6599805
상록해수욕장,전북 부안군,전라북도 부안군 변산면 변산로 3210-16,35.6204812,126.5166241
산동리 남근석,전북 순창군,전라북도 순창군 팔덕면 팔왕길 77,35.3839893,127.0872793
연자봉,전북 정읍시,전라북도 정읍시 내장산로 936,35.4933352,126.9278556
익산역 (철도체험학습장),전북 익산시,전라북도 익산시 익산대로 153,35.9406663,126.945799
익산 미륵산성,전북 익산시,전북 익산시 금마면 신용리,36.016237,127.0534563
원통사지,전북 무주군,전라북도 무주군 안성면 원통사로 676,35.8189326,127.6990592
방장산,전북 고창군,전라북도 고창군 신림면 신평리,35.4640617,126.7445059
용추폭포(고창),전북 고창군,전북 고창군 신림면 가평리,35.4740833,126.7597912
전주자연생태 체험센터,전북 전주시,전라북도 전주시 완산구 바람쐬는길 21,35.8116361,127.1625488
미륵산(익산),전북 익산시,전라북도 익산시 금마면 신용리,36.016237,127.0534563
용추계곡,전북 임실군,전라북도 임실군 청웅면 두복리,35.5784673,127.177379
하이트진로 전주공장,전북 완주군,전라북도 완주군 용진읍 신지송광로 25-33,35.9189129,127.1769207
훈몽재 유지,전북 순창군,전라북도 순창군 쌍치면 둔전2길 83,35.472234,126.968398
논개생가,전북 장수군,전라북도 장수군 장계면 의암로 558,35.6794934,127.6211233
춘향사당,전북 남원시,전라북도 남원시 요천로 1447,35.4032881,127.3794357
춘향허브마을,전북 남원시,전라북도 남원시 운봉읍 바래봉길 139,35.4326946,127.5422159
남천교 청연루,전북 전주시,전라북도 전주시 완산구 천경로 40,35.8099856,127.1535172
부안동문안당산,전북 부안군,전라북도 부안군 부안읍 동중리,35.7328862,126.7354056
모악산,전북 완주군,전라북도 완주군 구이면,35.7318915,127.1209314
귀정사(남원),전북 남원시,전라북도 남원시 산동면 대상2길 246,35.5124009,127.4555792
덕산계곡,전북 장수군,전라북도 장수군 장수읍 덕산리 772,35.6021063,127.543392
동락원,전북 전주시,전라북도 전주시 완산구 은행로 33-6,35.8168033,127.1527709
천양정,전북 전주시,전라북도 전주시 완산구 전주천서로 237,35.8154323,127.1379263
오봉산,전북 완주군,전라북도 완주군 구이면 백여리 소모마을 일원,35.65245,127.105771
세심자연휴양림,전북 임실군,전라북도 임실군 삼계면 임삼로 485,35.5141541,127.2401519
가마소계곡,전북 부안군,전라북도 부안군 상서면 청림리,35.6565133,126.6209965
장군목유원지,전북 순창군,전라북도 순창군 동계면 장군목길 686-1,35.469734,127.1903663
석탄사(정읍),전북 정읍시,전라북도 정읍시 칠보면 허궁실2길 186-125,35.5640541,126.9862564
청하서원,전북 전주시,전라북도 전주시 완산구 중인1길 272,35.7573812,127.0850557
남원자연휴양림,전북 남원시,전라북도 남원시 보산로 228,35.4602539,127.4170303
황윤석 생가,전북 고창군,전라북도 고창군 성내면 조동길 33,35.5602853,126.7551849
미당 서정주 생가,전북 고창군,전라북도 고창군 부안면 미당길 16,35.5354077,126.6080606
하늘내들꽃마을 [녹색농촌체험],전북 장수군,전라북도 장수군 천천면 천천북로 554,35.7904147,127.5427842
데미샘,전북 진안군,전라북도 진안군 백운면 데미샘1길,35.6485938,127.4549625
익산 미륵사지 당간지주,전북 익산시,전라북도 익산시 금마면 기양리,36.0143805,127.0235436
비비정예술열차,전북 완주군,전라북도 완주군 삼례읍 비비정길 73-21,35.8995493,127.0681123
옥천암(진안),전북 진안군,전라북도 진안군 용담면 주용로 227-164,35.9656472,127.4758398
줄포만갯벌생태공원,전북 부안군,전라북도 부안군 줄포면 생태공원로 38,35.5795477,126.6664971
대아저수지(대아호),전북 완주군,전라북도 완주군 동상면 대아리,35.9796908,127.296062
