address,name,keyword,latitude,longitude,areacode
부산광역시 해운대구 APEC로 55,부산국제차공예박람회 2020,"['축제/공연/행사', '인문', '공연/행사', '박람회']",35.1690700054,129.1359569660,부산
부산광역시 해운대구 수영강변대로 120,부산국제코미디페스티벌 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1717167754,129.1275659567,부산
부산광역시 해운대구 수영강변대로 120,부산국제합창제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1707946470,129.1270576924,부산
부산광역시 금정구 장전온천천로 48,부산금정거리예술축제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.2296290236,129.0893260259,부산
부산 사상구 삼락동 29-46,부산나이트워크42K 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1692058662,128.9727489430,부산
부산광역시 해운대구 APEC로 55,부산수제맥주페스티벌 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1691116738,129.1363347095,부산
부산 동래구 사직동 930-2 부산아시아드 조각광장,부산스토리텔링축제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1931103961,129.0624154826,부산
부산광역시 남구 용소로 78,부산예술제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1306903499,129.1025053716,부산
"부산광역시 북구 화명동 화명생태공원, 해운대 구남로(해운대 문화광장) 등 부산전역",부산원아시아페스티벌 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.2313022594,129.0039806357,부산
부산광역시 중구 자갈치해안로 52,부산자갈치축제 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.0966650543,129.0306014426,부산
부산광역시 해운대구 APEC로 55,부산커피쇼 ,"['축제/공연/행사', '인문', '공연/행사', '박람회']",35.1690700054,129.1359569660,부산
부산광역시 해운대구 수영강변대로 140,부산콘텐츠유니버시아드 ,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1728721628,129.1254661073,부산
부산광역시 중구 광복로 58-2,부산크리스마스트리문화축제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.0990842439,129.0314790780,부산
부산광역시 동구 중앙대로 206 부산유라시아플랫폼(부산역 광장),부산평생학습주간 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1176435282,129.0450884994,부산
부산광역시 영도구 해양로301번길 17,부산항축제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.0807732826,129.0791754311,부산
부산광역시 부산진구 전포대로209번길 26,유니브엑스포 부산 2019,"['축제/공연/행사', '인문', '공연/행사', '박람회']",35.1564006288,129.0629164444,부산
부산광역시 서구 임시수도기념로,피란수도 부산 문화재 야행 2020,"['축제/공연/행사', '인문', '공연/행사', '기타행사']",35.1032530039,129.0196549929,부산
부산광역시 부산진구 중앙대로 818,2564부산연등축제 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1653967144,129.0559195851,부산
부산광역시 해운대구 APEC로 55,K-핸드메이드 & 일러스트레이션페어 부산 2020,"['축제/공연/행사', '인문', '공연/행사', '박람회']",35.1690700054,129.1359569660,부산
경상남도 양산시 매곡외산로 282,동부산컨트리클럽,"['레포츠', '레포츠', '육상 레포츠', '골프']",35.3623103704,129.1852890003,부산
부산광역시 연제구 월드컵대로 344,부산 아시아드주경기장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",35.1902245312,129.0582325921,부산
부산광역시 수영구 황령산로 156,부산광역시 금련산청소년수련원,"['레포츠', '레포츠', '육상 레포츠', '수련시설']",35.1552848264,129.1029352159,부산
부산광역시 금정구 북문로 178,부산광역시학생교육원,"['레포츠', '레포츠', '육상 레포츠', '수련시설']",35.2533674222,129.0565115645,부산
부산광역시 해운대구 APEC로 68,부산사회체육센터,"['레포츠', '레포츠', '육상 레포츠', '스포츠센터']",35.1674341084,129.1376763055,부산
부산광역시 연제구 월드컵대로 344,부산종합운동장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",35.1902245312,129.0582325921,부산
부산광역시 금정구 중앙대로2327번길 112,부산컨트리클럽,"['레포츠', '레포츠', '육상 레포츠', '골프']",35.2994296210,129.0941986786,부산
부산광역시 부산진구 가야대로 772,세븐럭카지노,"['레포츠', '레포츠', '육상 레포츠', '카지노']",35.1568643465,129.0564586602,부산
부산광역시 해운대구 해운대해변로 296,파라다이스 카지노 부산,"['레포츠', '레포츠', '육상 레포츠', '카지노']",35.1599632134,129.1641325437,부산
부산광역시 해운대구 우동,[부산 갈맷길 2코스] 2구간 민락교~오륙도,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",35.1618263079,129.1325241300,부산
