address,name,keyword,latitude,longitude,areacode
경기도 오산시 오산천로 52,[경기옛길 삼남길 제9길] 진위고을길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.1383054242,127.0645585558,경기
경기도 성남시 수정구 옛골로,[경기옛길 영남길 제1길] 달래내고개길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.4283663863,127.0705665478,경기
경기도 안성시 일죽면 산전길,[경기옛길 영남길 제10길] 이천옛길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.0669576483,127.5023487669,경기
경기도 성남시 분당구 판교역로,[경기옛길 영남길 제2길] 낙생역길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.3936128045,127.1107305454,경기
경기도 성남시 분당구 미금로22번길 6,[경기옛길 영남길 제3길] 구성현길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.3359446228,127.1182592660,경기
경기도 용인시 기흥구 동백중앙로 239,[경기옛길 영남길 제4길] 석성산길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.2750189157,127.1500164326,경기
경기도 용인시 처인구 중부대로,[경기옛길 영남길 제5길] 수여선옛길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.2412455395,127.1774732269,경기
경기도 용인시 처인구 양지면 남곡로 92,"[경기옛길 영남길 제6길] 은이성지, 마애불길","['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.2269045747,127.2786339124,경기
경기도 용인시 처인구 원삼면 이원로1116번길,[경기옛길 영남길 제7길] 구봉산길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.1566049377,127.3102746967,경기
경기도 용인시 처인구 백암면 삼백로,[경기옛길 영남길 제8길] 죽주산성길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.1107780953,127.3767033163,경기
경기도 안성시 죽산면 죽산초교길,[경기옛길 영남길 제9길] 죽산성지순례길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.0785770831,127.4224445375,경기
경기도 고양시 덕양구 삼송로,[경기옛길 의주길 제1길] 벽제관길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.6539870537,126.8966760073,경기
경기도 고양시 덕양구 벽제관로,[경기옛길 의주길 제2길] 고양관청길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.7045451334,126.9009186298,경기
경기도 파주시 광탄면,[경기옛길 의주길 제3길] 쌍미륵길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.7973222288,126.8460460073,경기
경기도 파주시 광탄면,[경기옛길 의주길 제4길] 파주고을길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.8665606994,126.8083363757,경기
경기도 파주시 문산읍,[경기옛길 의주길 제5길] 임진나루길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.8899845028,126.7390892764,경기
제주특별자치도 서귀포시 월드컵로 33,[제주올레 7-1코스] 제주월드컵경기장-서귀포 올레,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",33.2485523457,126.5101438577,경기
