name,region,address
봉원사(서울),서울 서대문구,서울특별시 서대문구 봉원사길 120
봉은사(서울),서울 강남구,서울특별시 강남구 봉은사로 531
봉천동 마애미륵불좌상,서울 관악구,서울특별시 관악구 낙성대로15길 56-39
봉화산(서울),서울 중랑구,서울특별시 중랑구 신내로21길
봉화산근린공원,서울 중랑구,서울특별시 중랑구 봉화산로45길
부암동,서울 종로구,서울특별시 종로구 창의문로 145
북서울 꿈의숲,서울 강북구,서울특별시 강북구 월계로 173
북악산,서울 종로구,서울특별시 종로구 창의문로 42
북악산 숙정문,서울 성북구,서울특별시 성북구 대사관로 1
북악산생태탐방로,서울 종로구,서울특별시 종로구 평창동 일원
북악스카이 팔각정,서울 종로구,서울특별시 종로구 북악산로 267
북정마을,서울 성북구,서울특별시 성북구 성북로23길 132-3
북촌 8경,서울 종로구,서울특별시 종로구 계동길 37
북촌한옥마을,서울 종로구,서울특별시 종로구 계동길 37
북한산 생태탐방연수원,서울 도봉구,서울특별시 도봉구 도봉산길 86
북한산국립공원,서울 성북구,서울특별시 성북구 보국문로 176-11
북한산국립공원(도봉 지구),서울 강북구,서울특별시 도봉구 도봉산길 86
북한산국립공원(서울),서울 성북구,서울특별시 성북구 보국문로 262
불국사,서울 강남구,서울특별시 강남구 광평로10길 30-71
불암산,서울 노원구,서울특별시 노원구 덕릉로130가길 22
브릭캠퍼스 서울,서울 성동구,서울특별시 성동구 서울숲2길 32-14
브이알존 엑스 코엑스 직영점,서울 강남구,서울특별시 강남구 봉은사로 524
브이알존 큐브 강남점,서울 서초구,서울특별시 서초구 서초대로77길 25
사가정공원,서울 중랑구,서울특별시 중랑구 사가정로72길 47
사육신공원,서울 동작구,서울특별시 동작구 노량진로 191
사자암(서울),서울 동작구,서울특별시 동작구 국사봉1길 235-14
사직공원(서울),서울 종로구,서울특별시 종로구 사직로9길 12
산마루놀이터,서울 종로구,서울특별시 종로구 창신동
살곶이체육공원,서울 성동구,서울특별시 성동구 사근동길 16-18
삼각산,서울 강북구,서울특별시 강북구 삼양로173길 460
삼성 딜라이트,서울 서초구,서울특별시 서초구 서초대로74길 11
삼성산성지,서울 관악구,서울특별시 관악구 호암로 454-16
삼성암(서울),서울 강북구,서울특별시 강북구 인수봉로23길 235
삼천사(서울),서울 은평구,서울특별시 은평구 연서로54길 127
삼청공원,서울 종로구,서울특별시 종로구 북촌로 134-3
삼청동길,서울 종로구,서울특별시 종로구 삼청로 107
삼청동오위장김춘영가옥,서울 중구,서울특별시 중구 퇴계로34길 28
삼해소주가,서울 종로구,서울특별시 종로구 창덕궁길 142
상동교회,서울 중구,서울특별시 중구 남대문로 30
상수동 카페거리,서울 마포구,서울특별시 마포구 상수동
상허이태준가옥(수연산방),서울 성북구,서울특별시 성북구 성북로26길 8
새남터기념성당,서울 용산구,서울특별시 용산구 이촌로 80-8
생명보험교육문화센터,서울 종로구,서울특별시 종로구 새문안로5길 31 센터포인트 B/D 3층
서대문독립공원,서울 서대문구,서울특별시 서대문구 통일로 251
서래마을,서울 서초구,서울특별시 서초구 반포동
서빙고동 부군당,서울 용산구,서울특별시 용산구 서빙고로59길 3-6
서서울호수공원,서울 양천구,서울특별시 양천구 남부순환로64길 20
서소문역사공원,서울 중구,서울특별시 중구 칠패로 5
서울 경교장,서울 종로구,서울특별시 종로구 새문안로 29
서울 경모궁지,서울 종로구,서울특별시 종로구 대학로 103
서울 고려대학교 본관,서울 성북구,서울특별시 성북구 안암로 145
서울 고려대학교 중앙도서관,서울 성북구,서울특별시 성북구 안암로 145
서울 관상감 관천대,서울 종로구,서울특별시 종로구 원서동
서울 구 러시아공사관,서울 중구,서울특별시 중구 정동길 21-18
"서울 구 벨기에영사관(현, 서울시립미술관 남서울생활미술관)",서울 관악구,서울특별시 관악구 남부순환로 2076
서울 남현동 요지,서울 관악구,서울특별시 관악구 남현3길 60
서울 대한의원,서울 종로구,서울특별시 종로구 대학로 103
서울 동관왕묘,서울 종로구,서울특별시 종로구 난계로27길 84
서울 동대문 닭한마리 골목,서울 종로구,서울특별시 종로구 종로40가길 14
서울 명동성당,서울 중구,서울특별시 중구 명동길 74
서울 몽촌토성,서울 송파구,서울특별시 송파구 올림픽로 424
서울 문묘와 성균관,서울 종로구,서울 종로구 성균관로 31
서울 방이동 고분군,서울 송파구,서울특별시 송파구 오금로 219
서울 살곶이 다리,서울 성동구,서울특별시 성동구 성수동
서울 삼각지 대구탕 골목,서울 용산구,서울특별시 용산구 한강대로 182
서울 삼전도비,서울 송파구,서울특별시 송파구 잠실로 148
서울 석촌동 고분군,서울 송파구,서울특별시 송파구 가락로11길 19-5
서울 선릉(성종과 정현왕후)과 정릉(중종) [유네스코 세계문화유산],서울 강남구,서울특별시 강남구 선릉로100길 1
서울 신림동 굴참나무,서울 관악구,서울특별시 관악구 난곡로35길 28-7
서울 신림동 민속순대타운,서울 관악구,서울특별시 관악구 신림로59길 14
서울 암사동 유적,서울 강동구,서울특별시 강동구 올림픽로 875
서울 애니메이션센터,서울 중구,서울특별시 중구 소공로 48
서울 약현성당,서울 중구,서울특별시 중구 청파로 447-1
서울 양천고성지,서울 강서구,서울특별시 강서구 가양동
서울 연세대학교 스팀슨관,서울 서대문구,서울특별시 서대문구 연세로 50
서울 연세대학교 아펜젤러관,서울 서대문구,서울특별시 서대문구 연세로 50
서울 연세대학교 언더우드관,서울 서대문구,서울특별시 서대문구 연세로 50
서울 영휘원(순헌황귀비)과 숭인원(이진),서울 동대문구,서울특별시 동대문구 홍릉길 90
서울 용산신학교와 원효로 예수성심성당,서울 용산구,서울특별시 용산구 원효로19길 49
서울 우정총국,서울 종로구,서울특별시 종로구 우정국로 59
서울 운현궁,서울 종로구,서울특별시 종로구 삼일대로 464
"서울 의릉(경종,선의왕후) [유네스코 세계문화유산]",서울 성북구,서울특별시 성북구 화랑로32길 146-20
서울 정동교회,서울 중구,서울특별시 중구 정동길 46
서울 정릉(신덕왕후) [유네스코 세계문화유산],서울 성북구,서울특별시 성북구 아리랑로19길 116
서울 종로 낙지볶음 골목,서울 종로구,서울특별시 종로구 종로 19
서울 태릉(문정왕후)과 강릉(인순왕후) [유네스코 세계문화유산],서울 노원구,서울특별시 노원구 화랑로 681
서울 풍납동 토성,서울 송파구,서울특별시 송파구 풍납동
"서울 헌릉(태종,원경왕후)과 인릉(순조,순원왕후) [유네스코 세계문화유산]",서울 서초구,서울특별시 서초구 헌인릉길 36-10
서울 호암산성(한우물 및 주변산성지),서울 금천구,서울특별시 금천구 시흥동
서울 효창공원,서울 용산구,서울특별시 용산구 효창원로 177-18
서울광장,서울 중구,서울특별시 중구 세종대로 110
"서울교통공사 (신정,수서,천왕)",서울 성동구,서울특별시 성동구 천호대로 346
"서울교통공사 차량기지 (고덕, 방화, 수서, 군자, 신정, 신내, 천왕, 창동)",서울 성동구,서울특별시 성동구 천호대로 346
"서울교통공사 차량기지 (도봉, 모란기지)",서울 성동구,서울특별시 성동구 천호대로 346
서울도시건축전시관,서울 중구,서울특별시 중구 세종대로 119
서울로 7017,서울 중구,서울특별시 중구 한강대로 405
서울새활용플라자,서울 성동구,서울특별시 성동구 자동차시장길 49
서울색공원,서울 영등포구,서울특별시 영등포구 여의동로 330
서울생활사박물관,서울 노원구,서울특별시 노원구 동일로174길 27
서울숲,서울 성동구,서울특별시 성동구 뚝섬로 273
서울식물원,서울 강서구,서울특별시 강서구 마곡동로 161
서울어린이대공원,서울 광진구,서울특별시 광진구 능동로 216
서울역,서울 용산구,서울특별시 용산구 한강대로 405
서울월드컵경기장 스타디움 투어,서울 마포구,서울특별시 마포구 월드컵로 240
서울창포원,서울 도봉구,서울특별시 도봉구 마들로 916
서울풍물시장 전통문화체험관,서울 동대문구,서울특별시 동대문구 천호대로4길 21
서울학도병참전기념비,서울 용산구,서울특별시 용산구 두텁바위로 60
서울함공원,서울 마포구,서울특별시 마포구 마포나루길 407
서촌마을,서울 종로구,서울특별시 종로구 자하문로6길 16
서해금빛열차,서울 용산구,서울특별시 용산구 한강대로23길 55
선유도공원,서울 영등포구,서울특별시 영등포구 선유로 343
설화수 플래그십 스토어,서울 강남구,서울특별시 강남구 도산대로45길 18
성덕사,서울 중랑구,서울특별시 중랑구 봉화산로 109-8
성동4차산업혁명체험센터,서울 성동구,서울특별시 성동구 살곶이길 327
성락원(서울),서울 성북구,서울특별시 성북구 선잠로2길 47
성수동 수제화거리,서울 성동구,서울특별시 성동구 연무장7길 15
성재이시영선생동상,서울 중구,서울특별시 중구 회현동1가 100-115
세검정 터 (구 세검정),서울 종로구,서울특별시 종로구 세검정로 244
세빛섬,서울 서초구,서울특별시 서초구 올림픽대로 683
세운상가,서울 종로구,서울특별시 종로구 청계천로 159
세종대왕 동상,서울 종로구,서울특별시 종로구 세종대로 175
세종로공원,서울 종로구,서울특별시 종로구 세종대로 175
소림사(서울),서울 종로구,서울특별시 종로구 세검정로 241-3
송암사,서울 노원구,서울특별시 노원구 덕릉로145길 101
송재서재필선생상,서울 서대문구,서울특별시 서대문구 통일로 251
송파나루공원(석촌호수),서울 송파구,서울특별시 송파구 삼학사로 136
수국사(서울),서울 은평구,서울특별시 은평구 서오릉로23길 8-5
수도박물관,서울 성동구,서울특별시 성동구 왕십리로 27
수락산,서울 노원구,서울특별시 노원구 상계동 산1-1
수락산 당고개지구 공원,서울 노원구,서울특별시 노원구 상계로 273
수암사,서울 노원구,서울특별시 노원구 상계동
순국선열추념탑,서울 서대문구,서울특별시 서대문구 독립문공원길 80
순명비유강원석물,서울 광진구,서울특별시 광진구 능동로 216
