name,region,address
대산사(청도),경북 청도군,경상북도 청도군 각남면 옥산길 248-170
대승사(문경),경북 문경시,경상북도 문경시 산북면 대승사길 283
대야산,경북 문경시,경상북도 문경시 가은읍 용추길 31-35
대야산 용추계곡,경북 문경시,경상북도 문경시 가은읍 완장리 430-1
대운암(청도),경북 청도군,경상북도 청도군 청도읍 청매로 117-320
대율리 송림,경북 군위군,경상북도 군위군 부계면 대율리
대적사(청도),경북 청도군,경상북도 청도군 화양읍 송금길 113
대전사,경북 청송군,경상북도 청송군 주왕산면 공원길 226
대진1리 어촌체험마을,경북 영덕군,경상북도 영덕군 영해면 공수진길 73-1
대진해수욕장,경북 영덕군,경상북도 영덕군 영해면 영덕대게로 2840
더케이경주호텔 스파온천,경북 경주시,경상북도 경주시 엑스포로 45
덕강서원,경북 영천시,경상북도 영천시 화산면 화촌길 2-37
덕구계곡 (경북 동해안 국가지질공원),경북 울진군,경상북도 울진군 북면 덕구리
덕구온천스파월드,경북 울진군,경상북도 울진군 북면 덕구온천로 924
덕림서원,경북 포항시,경상북도 포항시 남구 장기면 읍내길13번길 47
덕사(청도),경북 청도군,경상북도 청도군 화양읍 소라길 16-107
덕산서원(영주),경북 영주시,경상북도 영주시 부석면 감산길46번길 13-5
덕수공원,경북 포항시,경상북도 포항시 북구 덕수동
덕암서원(성주),경북 성주군,경상북도 성주군 월항면 유월3길 29-72
덕양서원(의성),경북 의성군,경상북도 의성군 춘산면 옥매길 101
덕천서원,경북 성주군,경상북도 성주군 수륜면 수륜리
덕천해수욕장,경북 영덕군,경상북도 영덕군 병곡면 고래불로
도계서원,경북 영천시,경상북도 영천시 북안면 신평탑골길 93-57
도계서원,경북 봉화군,경상북도 봉화군 봉화읍 사제길 12
도구해수욕장,경북 포항시,경상북도 포항시 남구 동해면 일월로81번길
도남서원,경북 상주시,경상북도 상주시 도남2길 91
도덕암(경주),경북 경주시,경상북도 경주시 안강읍 옥산서원길 403-177
도덕암(칠곡),경북 칠곡군,경상북도 칠곡군 동명면 한티로 260
도동등대(행남등대),경북 울릉도,경상북도 울릉군 울릉읍 행남길 291-71
도동서원(김천),경북 김천시,경상북도 김천시 구성면 상좌원3길
도동약수공원,경북 울릉도,경상북도 울릉군 울릉읍 약수터길 76
도동항,경북 울릉도,경상북도 울릉군 울릉읍 도동1길
도리사(구미),경북 구미시,경상북도 구미시 해평면 도리사로 526
도산서원 [유네스코 세계문화유산],경북 안동시,경상북도 안동시 도산면 도산서원길 154
도산온천,경북 안동시,경상북도 안동시 도산면 온천로 570
도안서원,경북 상주시,경상북도 상주시 화동면 판곡1길 37
도암서원,경북 고령군,경상북도 고령군 쌍림면 칠등길 138
도잠서원,경북 영천시,경상북도 영천시 대창면 영지길 399
도정서원,경북 예천군,경상북도 예천군 호명면 강변로 417
도천서원,경북 경산시,경상북도 경산시 진량읍 진성로 79
독도,경북 울릉도,경상북도 울릉군 울릉읍 독도이사부길 55
독도 등대,경북 울릉도,경상북도 울릉군 울릉읍 독도이사부길 63
독도전망대 케이블카,경북 울릉도,경상북도 울릉군 울릉읍 도동리
독용산성,경북 성주군,경북 성주군 가천면 금봉리
돌할매(영천),경북 영천시,경상북도 영천시 북안면 돌할매로 484
동강서원,경북 경주시,경상북도 경주시 강동면 유금강정길 40-25
동락공원,경북 구미시,경상북도 구미시 3공단1로 191
동락서원,경북 구미시,경상북도 구미시 수출대로 327-13
동산계곡,경북 군위군,경상북도 군위군 부계면 원효길
동산서원,경북 경산시,경상북도 경산시 남천면 남천로 780-15
동악사(예천),경북 예천군,경상북도 예천군 예천읍 충효로 448
동해사(상주),경북 상주시,경상북도 상주시 서곡3길 173
등기산스카이워크,경북 울진군,경상북도 울진군 후포면
로보라이프 뮤지엄,경북 포항시,경상북도 포항시 남구 지곡로 39
마구령/고치령,경북 영주시,경상북도 영주시 단산면 영단로
마우나오션리조트 스파,경북 경주시,경상북도 경주시 양남면 동남로 982
만불사(영천),경북 영천시,경상북도 영천시 북안면 내서로 139-17
만장사(의성),경북 의성군,경상북도 의성군 비안면 모산길 109
만휴정,경북 안동시,경상북도 안동시 길안면 묵계하리길 42
망미정 우송당,경북 청송군,경상북도 청송군 청송읍 월막리
망양정,경북 울진군,경상북도 울진군 근남면 산포리
망양정해수욕장,경북 울진군,경상북도 울진군 근남면 망양정로 1016
망월사(경주),경북 경주시,경상북도 경주시 포석로 682-17
매림서원,경북 고령군,경상북도 고령군 쌍림면 송림2길 54-7
매학정일원,경북 구미시,경상북도 구미시 고아읍 강정4길 63-6
명봉사(예천),경북 예천군,경상북도 예천군 효자면 명봉사길 62
명인안동소주,경북 안동시,경상북도 안동시 풍산읍 산업단지6길 6
명호서원,경북 안동시,경상북도 안동시 옹정골길 56
명활산성,경북 경주시,경상북도 경주시 천군동
모운사(안동),경북 안동시,경상북도 안동시 남후면 모운사길 83
목계솔밭,경북 청송군,경상북도 청송군 파천면 청송로 6070
목은이색기념관,경북 영덕군,경상북도 영덕군 영해면 괴시리
묘각사(영천),경북 영천시,경상북도 영천시 자양면 용화길 499
무섬 외나무다리,경북 영주시,경상북도 영주시 문수면 무섬로234번길 31-12
무쇠달마을,경북 영주시,경상북도 영주시 풍기읍 죽령로1513번길 64
무안박씨무의공파종택,경북 영덕군,경상북도 영덕군 축산면 도곡길 17-4
무원서원,경북 영천시,경상북도 영천시 신녕면 치산효령로 152-26
묵계서원,경북 안동시,경상북도 안동시 길안면 국만리길 72
묵계서원 및 안동김씨 묵계종택,경북 안동시,경상북도 안동시 길안면 충효로 1736-5
문경 가은오픈세트장,경북 문경시,경상북도 문경시 가은읍 왕능길 112
문경 관광특구,경북 문경시,경상북도 문경시 문경읍 새재로 932
문경 구 가은역,경북 문경시,경상북도 문경시 가은읍 대야로 2441
문경 오미자체험마을,경북 문경시,경상북도 문경시 동로면 여우목로 2371-5
문경 오미자체험마을,경북 문경시,경상북도 문경시 동로면 여우목로 2371-5
문경 오미자테마공원,경북 문경시,경상북도 문경시 문경읍 새재로 715
문경단산 모노레일,경북 문경시,경상북도 문경시 문경읍 고요리 산88-3
문경새재 3관문(조령관),경북 문경시,경상북도 문경시 문경읍 상초리
문경새재 도립공원,경북 문경시,경상북도 문경시 문경읍 새재로 932
문경새재 미로공원,경북 문경시,경상북도 문경시 문경읍 상초리 288-10
문경새재 오픈세트장,경북 문경시,경상북도 문경시 문경읍 새재로 932
문경새재 자연생태공원,경북 문경시,경상북도 문경시 문경읍 새재1길 45
문경새재 자연생태공원,경북 문경시,경상북도 문경시 문경읍 새재1길 45
문경새재도립공원,경북 문경시,경상북도 문경시 문경읍 새재로 932
문경에코랄라,경북 문경시,경상북도 문경시 가은읍 왕능길 114
문경오미자체험촌 (문경오미자마을),경북 문경시,경상북도 문경시 동로면 여우목로 2371-5
문경종합온천,경북 문경시,경상북도 문경시 문경읍 온천2길 24
문경한지체험장,경북 문경시,경상북도 문경시 농암면 속리길 40
문경향교,경북 문경시,경상북도 문경시 문경읍 향교길 68
문경활공랜드,경북 문경시,경상북도 문경시 문경읍 활공장길 80
문곡서원,경북 성주군,경상북도 성주군 초전면 월곡2길 13
